"id","created_at","updated_at","title","subtitle","author","other_authors","publisher","year","isbn","quantity","sig1","sig2","keys","description","review","image","profile_image","section_id","edition","abies_book_id","lang_id"
"4396","2023-05-03 17:03:37","2023-05-03 17:03:37","Mujeres invisibles para la medicina","Desvelando nuestra salud","Valls Llobet, Carme",NULL,"Capitan Swing","2020",NULL,"1","VAL","muj",NULL,"<div>¿Por qué cuando un hombre acude con dolor torácico a urgencias se le somete inmediatamente a un electrocardiograma y cuando es una mujer quien presenta idénticos síntomas se le da un ansiolítico? ¿Por qué una mujer estresada es tachada de histérica y en cambio el hombre padece con toda probabilidad el peso de la responsabilidad? ¿Por qué a las mujeres se les exige una perfección física imposible de alcanzar y un hombre con canas y curva de la felicidad es, sencillamente, un madurito interesante? ¿Por qué las mujeres continúan siendo invisibles para la medicina? El cáncer de mama, las enfermedades cardiovasculares, las enfermedades mentales sin tratamiento, englobadas aún bajo el triste calificativo freudiano de histeria, la osteoporosis y otras enfermedades asociadas a la menopausia no son más que algunos ejemplos que, junto a la anorexia o la bulimia, hijas del tiránico culto al cuerpo, claman por una medicina adaptada a la mujer. Mujeres invisibles es un apasionante recorrido por los distintos recovecos de la salud de la mujeres, por cómo se ven a sí mismas y cómo permiten que las vean los demás. Un libro imprescindible para todas, cualquiera que sea su edad y sus necesidades, y para todos los que deseen comprenderlas.</div>",NULL,NULL,"992","15",NULL,NULL,"1"
"4397","2023-05-03 17:26:25","2023-05-03 18:24:43","Mercados repredoductivos","Crisis, deseo y desigualdad","Lafuente Funes, Sara",NULL,"Katakrak","2021",NULL,"1","LAF","mer",NULL,"<div>¿Qué son los mercados reproductivos? ¿Es neutro la utilización de métodos de reproducción asistida? ¿Qué hay detrás de la donación de óvulos? ¿Cómo nos enfrentamos a resolver la problemática abierta en torno a la gestación por sustitución? En Mercado reproductivos: crisis, deseo y desigualdad se presentan todas estas preguntas y los debates y discusiones que pueden ayudarnos a resolverlas. Se plantea, además, la cuestión que está debajo de todas ellas ¿Qué más reproducimos cuando acudimos a la reproducción asistida? No encontraremos respuestas cerradas ni ausencia de matices en el texto de Sara Lafuente, por el contrario, nos adentraremos en el análisis exhaustivo de la situación actual de los mercados reproductivos, en las preguntas sobre cómo enfrentar la gestación por sustitución y con la invitación sobre los cuidados y los maternajes que queremos.</div>",NULL,NULL,"993","3",NULL,NULL,"1"
"4398","2023-05-03 17:32:30","2023-05-03 17:32:30","La balada del norte Tomo 4",NULL,"Zapico, Alfonso",NULL,"Astiberri","2023",NULL,"1","ZAP","bal",NULL,"<div>El cuarto y último tomo de <em>La balada del norte</em> es el final de una revolución efímera. Con Largo Caballero en prisión, Indalecio Prieto en Francia y muchos otros rebeldes muertos o escondidos, los protagonistas de esta historia vagan por las montañas de Asturias en un invierno frío de derrota. Estas páginas amueblan el vestíbulo de una casa en ruinas, el hogar roto y vaciado de la guerra civil española de 1936. Para comprender cuánto odio se acumulaba en aquellas habitaciones, cuánta rabia y dolor albergaban sus estancias, hay que pasar antes por aquí.</div>",NULL,NULL,"994","36",NULL,NULL,"1"
"4399","2023-05-03 17:39:19","2023-05-03 17:39:19","Crítica de la razon puta","Cartografías del estigma de la prostitución","Sánchez Perera, Paula",NULL,"laovejaroja","2022",NULL,"1","SAN","cri",NULL,"<div>¿Qué es la prostitución? No resulta en absoluto fácil dar una respuesta válida para cualquier tiempo histórico o contexto cultural. ¿Dónde comienza y dónde termina eso a lo que llamamos «prostitución»? Muchas son las prácticas que incorporan de una forma u otra intercambios económico-sexuales y no a todas se reserva el mismo calificativo. Sin embargo, un elemento aparecerá siempre asociado a la prostitución, distinguiéndola del resto de instituciones patriarcales: el estigma. Un estigma que forma parte de la construcción del género femenino, articula su modelo desviado y establece el castigo por trasgredir sus normas. El insulto «puta» va mucho más allá del sexo y contiene un aviso aleccionador hacia quien pretende apropiarse de libertades masculinas y desafiar «la subjetividad sexualizada» del patriarcado.</div>",NULL,NULL,"995","17",NULL,NULL,"1"
"4400","2023-05-03 17:43:18","2023-05-03 17:43:18","Vender una ciudad","Gentrificación y turistificación en los centros históricos","Díaz Parra, Ibán",NULL,"Univerdidad de Sevilla","2022",NULL,"1","DIA","ven",NULL,"<div>Los términos ""gentrificación"" y, más recientemente, ""turistificación"" se han empleado en el ámbito político y científico en los últimos años para referirse al proceso mediante el cual los centros históricos de las grandes ciudades, tras largos periodos de decadencia y abandono, han acometido planes de renovación y recualificación. Este libro aborda la transformación reciente en este sentido de tres ciudades de habla hispana: Ciudad de México, Buenos Aires y Sevilla. El texto se interroga sobre la validez de la importación de estos conceptos desde los países anglosajones. De esta manera, el volumen confronta los principales argumentos de los estudios urbanos comparativos actuales. La clave de la discusión reside en hasta qué punto este tipo de vocablos sirve para referirse a un rango de fenómenos planetarios o es, por el contrario, una falsa generalización a partir de la realidad particular de unas pocas grandes ciudades occidentales.</div>",NULL,NULL,"996","9",NULL,NULL,"1"
"4404","2023-06-02 16:26:00","2023-06-02 16:26:00","Hacia un pueblo fuerte","Anarquismo, organización y poder popular","Corrêa, Felipe",NULL,"Deskontrol","2020",NULL,"1","COR","hac",NULL,"<div><em>Hacia un Pueblo Fuerte</em> es fruto de un trabajo al mismo tiempo académico y militante de Felipe Corrêa. Se trata de una compilación de artículos que tienen por objetivo profundizar la discusión sobre el anarquismo, la cuestión de la organización de las fuerzas de la clase trabajadora y el poder popular. Por un lado, el libro ofrece aportes para ayudar a comprender la historia del anarquismo y de la clase trabajadora. Por otro lado, presenta elementos sobre estrategia y organización de los movimientos revolucionarios. Este libro acerca algunas de las ideas del anarquismo latinoamericano y ofrece nuevas perspectivas para afrontar las luchas presentes y futuras.</div>",NULL,NULL,"1000","2",NULL,NULL,"1"
"4405","2023-06-02 16:32:33","2023-06-02 16:32:33","La guerra civil española Tomo 2",NULL,"Thomas, Hugh",NULL,"Grijalbo","1976",NULL,"1","THO","gue",NULL,NULL,NULL,NULL,NULL,"26",NULL,NULL,"1"
"4406","2023-06-02 16:38:31","2023-06-02 16:38:31","Aurora de sangre, vida y muerte de Hildegart",NULL,"De Guzmán, Eduardo",NULL,"La linterna sorda","2014",NULL,"1","GUZ","aur",NULL,"<div><strong>HILDEGART RODRÍGUEZ fue una fascinante figura en tiempos de la Segunda República española. Niña prodigio, en su corta vida estudió tres carreras universitarias, escribió 15 libros –abundando sobre la revolución sexual– y una centena de artículos periodísticos y opúsculos divulgativos; actividades unidas a una militancia obrera, social y feminista.<br>Su madre, Aurora Rodríguez, protectora y tiránica, no pudo soportar que su ""escultura de carne"" –como así se refería a su hija– dejara de ser como ella tenía proyectado que fuera. Cuando Hildegart quiso emanciparse, decidió 'destruir su obra’. Cuatro tiros de pistola acabaron con la vida de esta estimulante escritora de 18 años.<br>Desde su alumbramiento, los datos relativos a Hildegart y a su madre han sido intencionadamente contradictorios ya que Aurora se encargó de sembrar dudas sobre sus vidas. El misterio planea sobre sus biografías.<br>La historia escalofriante de Hildegart conmocionó a la España republicana, para luego sumirse en el espeso silencio de la dictadura franquista, hasta que, en 1973, el escritor y periodista Eduardo de Guzmán decidió publicar 'Aurora de sangre. Vida y muerte de Hildegart'. El libro es un extenso reportaje que hoy, La Linterna Sorda rescata del olvido.<br>Eduardo de Guzmán conocía los hechos de primera mano, trató a las dos protagonistas y cubrió en exclusiva el relato del crimen en 1933, cuando era redactor jefe del diario ‘La Tierra’.<br>Años después, en 1987, el reconocido psiquiatra Guillermo Rendueles, trabajando en el psiquiátrico de Ciempozuelos, descubrió allí el historial clínico de Aurora Rodríguez. Por él pudimos saber que Aurora vivió encerrada, olvidada por todos, 20 años más ya que se la dio como desaparecida al estallar la guerra en 1936.<br>Más allá de la crónica negra, 'Aurora de sangre. Vida y muerte de Hildegart', nos desvela todo un entramado metafórico en torno a las relaciones de dominación, de autoridad y poder, así como la persistente lucha de las mujeres por ser libres.</strong></div><div>&nbsp;</div>",NULL,NULL,"1001","25",NULL,NULL,"1"
"4407","2023-06-02 17:09:41","2023-06-02 17:09:41","Los Anarquistas",NULL,"VVAA",NULL,"Biblioteca Júcar de política","1977",NULL,"1","VVA","ana",NULL,"<div>Los Anarquistas de Lombroso, es un trabajo la clÃ¡sico, concebido bÃ¡sicamente para desprestigiar a los anarquistas, a los que presenta con el sÃ­ndrome del crimen. Por otro lado estÃ¡ el texto de Mella, uno de los pensadores mÃ¡s importantes en las filas del movimiento libertario espaÃ±ol. Argumentos, desde perspectivas contrapuestas, en pro y en contra del anarquismo. CaracterÃ­sticas: 158 pÃ¡g. rÃºstica 11x18 cm. Ensayo Pensamiento</div>",NULL,NULL,NULL,"2",NULL,NULL,"1"
"4408","2023-06-02 17:27:49","2023-06-02 17:27:49","El anarquismo andaluz","Campesinos y sindicalistas, 1868-1936","Maurice, Jacques",NULL,"Grijalbo","1989",NULL,"1","MAU","ana",NULL,"<div>En esta de historia social de Andalucía, el problema que se debate tiene gran transcendencia: se trata del proyecto, reiterado en el pasado y recuperado en el presente, de hacer prosperar un sindicalismo campesino andaluz.</div>",NULL,NULL,"1002","49",NULL,NULL,"1"
"4409","2023-06-02 17:28:17","2025-12-12 18:55:46","La revolución de julio","Barcelona 1909","Bonafulla, Leopoldo",NULL,"Dirección única","2016",NULL,"1","BON","rev",NULL,NULL,NULL,NULL,"1003","49",NULL,NULL,"1"
"4410","2023-06-02 17:41:55","2023-06-02 17:41:55","Historia del anarquismo leonés",NULL,"VVAA",NULL,"Santiago Garcia",NULL,NULL,"1","VVA","his",NULL,NULL,NULL,NULL,"1004","26",NULL,NULL,"1"
"4411","2023-06-09 16:29:10","2023-11-17 17:40:50","La Frontera",NULL,"Yazbek, Samar",NULL,"Stella Maris","2015",NULL,"1","YAZ","fro",NULL,"<div>La frontera es el último y más esperado trabajo de Yazbek. En él nos relata las tres ocasiones en las que se adentró en Siria durante los años 2012-2013 y nos describe el proceso por el que el levantamiento rebelde contra Al-Assad degeneró en el implacable y terrorífico régimen que han instaurado las fuerzas de ISIS.La frontera se ha publicado ya en el Reino Unido y en Alemania y en pocas semanas se ha convertido en uno de los libros más vendidos. En enero saldrá en Francia e Italia. Es un diario ágil y de escritura precisa, que acierta utilizando unas descripciones escuetas sobre la dura experiencia por la que está pasando el pueblo sirio. Suspáginas nos muestran cómo la alegría inicial del movimiento liberador (pese a la amenaza del régimen) se torna en incertidumbre ante el ascenso de los radicales, y finalmente nos dibuja el aterrador escenario en el que se encuentran las zonas rebeldes dominadas por ISIS. Dos vertiginosos años que parecen dos siglos.</div>",NULL,NULL,"1005","32",NULL,NULL,"1"
"4412","2023-06-09 16:34:11","2023-06-09 16:34:11","Cómplices",NULL,"Anonimo",NULL,NULL,"2018",NULL,"1","ANO","com",NULL,"<div>Lo absurdo de las políticas basadas en el privilegio es que recentran las prácticasanti racistas sobre lxs blancxs y sucomportamiento; asumiendo que elracismo y a veces (por asociación explícita o implícita) el sexismo, la homofobia o la transfobia se manifiestan principalmente como privilegios individuales que pueden ser revisados o de los que se puede ser absueltxs con actos individuales. Las políticas del privilegio son, en última Instancia, completamente dependientes de aquello que pretenden condenar: la<br>benevolencia blanca. Cómplice: quien ayuda a otrx en un crimen. Como cómplices estamos obligadxs a rendir cuentas de nuestros actos y ser responsables unxs con otrxs, esa es la naturaleza de la confianza.&nbsp;</div>",NULL,NULL,"1006","11","ONA",NULL,"1"
